univ_id,univ_name,major_name,year,priority,real_apply,score,지원 결과,최초합격 커트라인,최종 커트라인,이월 전 정원,수시 이월 정원,실제 지원자 수,추가 합격자 수
3,고려대학교,가정교육과,2018,0.0,True,649.2928571,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,2.0,True,649.4071428999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,641.55,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,644.9,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,629.5607143,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,596.9980469,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,625.1190104,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.2142857000001,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.65,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,648.5392857,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,622.8785713999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.2428571,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.5214286,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,626.2688802,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,644.1992187999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,637.2298177,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,664.9928571,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,609.2510417000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.6357142999999,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,650.5642857,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.6071429,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,2.0,True,642.5642857,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,637.3789062999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,650.0857143,추가합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,647.6428571,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,641.0571428999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,638.1714286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,644.328776,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,630.5825521,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,629.9071428999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.6642857,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,644.95,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,641.1940103999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.5501302,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,634.4563802,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.15,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,625.139974,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,651.3642857000001,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.7785713999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,633.5188802,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,581.2,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,654.2785713999998,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,628.2779948,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,649.7357142999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,622.016276,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,652.4928571,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,658.0321428999998,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,644.6535713999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,644.7071429,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,650.3678571,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,621.8884115000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,644.3785713999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,648.0214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,627.28125,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.5785714,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,656.0642857,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,606.9967448,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,618.0696615,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,639.9570312999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.8642857000001,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,614.3098957999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,625.9642857000001,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.6785714,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,618.5644531,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,647.725,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,623.6621094,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,636.4934896000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,610.675,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.825,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,631.3828125,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,635.8507812999999,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,646.2428571,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,642.4071428999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.6575521000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,623.1347656,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,631.7480469,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,637.7604167000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,648.8642857000001,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,640.2,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,649.8714286000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.0097656,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,593.84375,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,648.3642857000001,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,638.7964286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.9214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,634.625651,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,625.3320312999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,625.1588542000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,648.9214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,650.7214286000002,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,649.4714286000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,487.8285714,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,637.6285713999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,629.0820312999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,635.5533853999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,652.9857142999998,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.8105469,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,649.3107143,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,640.5436198,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,647.3357143,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,648.0214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,636.4088542000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,626.40625,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,630.3938802,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,620.6835937999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,626.6666667000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,638.9479167000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,650.3321429,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,639.7214286000002,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,651.2428571,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,632.35,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,645.0357142999999,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,650.4714286000002,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,633.9142857,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,652.0464286,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,648.7071429,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,643.0714286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,639.5642857,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,646.9357143,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,641.7246094,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,636.1002603999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,649.7071429,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,630.5201823,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,649.55,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,650.4357143,최초합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,1.0,True,635.95,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,True,642.9214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,649.2071429,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,632.1561197999998,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,가정교육과,2018,0.0,False,646.9214286,불합격,650.29,650.02,8.0,14.0,0.0,3.0
3,고려대학교,간호대학,2018,0.0,True,603.9428571000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,True,641.4876302,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,648.8142857,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,658.1,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,635.1627603999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,654.8428571000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,634.6951822999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,634.2213542000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,2.0,True,630.2278646000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,654.2142857000001,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,1.0,True,617.6360677,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,663.1119792000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,655.3142857,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,647.7857142999999,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,629.8857142999999,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,658.8285714,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,637.7604167000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,637.1315103999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,639.9088542000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,640.2695312999998,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,True,638.9674478999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,621.9661457999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,643.3857142999999,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,631.7773437999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,632.264974,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,1.0,True,657.7428571,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,True,654.8,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,652.1142857000001,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,651.3285714,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,649.9571429,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,629.2578125,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,1.0,True,654.1428571,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,651.7,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,655.3714286000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,633.1054687999998,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,634.8951823,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,657.3714286000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,627.6888021000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,658.1,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,634.4563802,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,1.0,True,616.1126302,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,648.9142857,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,636.4088542000002,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,654.9428571000002,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,657.2571429,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,True,654.5285713999998,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,True,636.4041667,불합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,652.1142857000001,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
3,고려대학교,간호대학,2018,0.0,False,646.1,최초합격,639.64,639.23,8.0,6.0,48.0,6.0
