univ_id,univ_name,major_name,year,priority,real_apply,score,지원 결과,최초합격 커트라인,최종 커트라인,이월 전 정원,수시 이월 정원,실제 지원자 수,추가 합격자 수
3,고려대학교,가정교육과,2019,0.0,False,657.3178571000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,664.65,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,627.46875,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,660.8178571000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,665.8,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,653.734375,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,654.4285714,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,667.5857143,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,676.1571428999998,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,665.5428571,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,669.2642857000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,665.45,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,647.28125,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,670.5,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,656.4428571000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,659.21875,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,657.4642857000001,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,639.140625,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,649.90625,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,670.7428571,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,636.1875,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,667.9428571000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,662.6178571,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,673.8142857,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,657.3125,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,651.828125,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,642.0428571,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,662.5785714,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,666.7214286000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,651.3178571000002,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,654.015625,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,615.375,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,694.3714286000002,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,650.575,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,676.40625,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,660.0155394999998,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,592.8392857000001,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,True,669.3892857000002,추가합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,664.2285714,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,671.6928571000002,최초합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,653.640625,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,664.5857143,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,가정교육과,2019,0.0,False,668.9071428999998,불합격,669.8,669.37,8.0,6.0,0.0,2.0
3,고려대학교,간호대학,2019,0.0,False,653.984375,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,648.4857142999998,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,630.734375,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,620.1875,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,664.7,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,661.1979167000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,652.0571428999998,추가합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,639.890625,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,676.9571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,645.875,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,616.421875,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,661.3285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,676.9571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,640.5428571,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,645.015625,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,668.2,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,2.0,True,651.8125,추가합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,672.0428571,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,671.3714286000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,653.6714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,656.25,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,656.6714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,677.90625,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,647.53125,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.734375,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,662.9285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,673.8428571000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,2.0,True,649.296875,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,595.5714286,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,643.2571429,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,True,621.2285714,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,658.8285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,649.7285714,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,659.4142857,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,676.9857142999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,594.1571428999998,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,True,660.1857143,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,True,655.03125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,604.4714286000002,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.0571428999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,561.640625,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,651.265625,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,664.65625,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,652.515625,추가합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,649.9428571000002,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,660.4142857,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,582.5,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,657.9428571000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,440.3142857,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,668.1142857000001,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.1285713999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,662.6285713999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,660.6571428999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,651.734375,추가합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,656.8857142999999,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.5285713999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,678.4571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.640625,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,660.2,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,666.2142857000001,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.5857143,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,652.953125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,671.3142857,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.171875,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,674.6142857000001,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,659.6875,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,True,673.1,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,640.734375,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,653.421875,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,667.5285713999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,653.78125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,637.4557292000002,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,648.5625,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,670.1714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,625.8857142999999,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,664.7285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,660.0714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,684.2714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,428.2222222,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,668.0857143,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,673.2571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,667.0428571,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.2,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,2.0,True,653.34375,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,617.453125,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,671.7285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,666.6428571,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,660.328125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,664.6714286,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,654.015625,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,647.078125,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.7857142999999,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,658.0142857000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,660.6571428999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.09375,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,646.578125,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,601.5,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,675.3285714,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,659.5,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,662.9428571000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,618.296875,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,658.78125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,654.078125,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,655.921875,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,674.4142857,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,675.8571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,672.7428571,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,647.1285713999998,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,623.328125,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,635.3857142999999,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,597.2571429,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,669.9714286000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,True,653.40625,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,656.671875,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,627.75,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,1.0,True,670.2571429,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,671.4857142999998,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,659.484375,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,645.8714286000002,불합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,652.015625,추가합격,652.95,651.73,8.0,20.0,53.0,0.0
3,고려대학교,간호대학,2019,0.0,False,671.4714286000002,최초합격,652.95,651.73,8.0,20.0,53.0,0.0
