univ_id,univ_name,major_name,year,priority,real_apply,score,지원 결과,최초합격 커트라인,최종 커트라인,이월 전 정원,수시 이월 정원,실제 지원자 수,추가 합격자 수
3,고려대학교,가정교육과,2020,0.0,False,656.25,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.2214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,554.5964286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.2928571,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.5357142999999,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,666.3642857000001,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,651.4642857000001,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,658.3642857000001,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,671.4214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,658.4785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,661.8071428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,662.45,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,2.0,True,673.9785714,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.3964286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.95,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,662.2785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,665.8642857000001,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.2071429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.65,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.3357143,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.0214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,665.9071428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,672.0642857,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,649.5642857,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,671.8928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,668.2928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,2.0,True,667.6214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,679.7785713999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,671.1785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,619.4321428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,659.4428571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,640.0178571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,670.3857142999999,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.5928571000002,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,660.1785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,668.0964286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.1214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,662.7214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,651.6357142999999,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,2.0,True,645.9785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.6214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,633.1,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,642.0285713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,645.4214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,656.8928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,666.85,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,666.3214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,650.0214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.6642857,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,660.4928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,666.7642857000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,649.75,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.6214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,646.8785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,665.0785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,2.0,True,677.5214286,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.2785713999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.65,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,680.8071428999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,661.0928571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.3071428999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,657.6928571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.8,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,662.45,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.8642857000001,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,655.9785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,675.55,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.4214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,674.7642857000002,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,674.8357143,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,648.3821429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,659.7785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.5785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,684.35,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.8071428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,676.4071428999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,660.0928571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.1214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,665.6214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,653.9928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,676.4071428999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,651.0821429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,666.2357142999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.0357142999999,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,661.2642857000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.7071429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,653.7285714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,675.4642857000001,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.6642857,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,656.7928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.2785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,652.8071428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,661.8785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,665.9071428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,663.7357142999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,676.5357142999999,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,648.0964286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,642.8107143,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,669.1928571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,672.6678571,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,508.0714286000001,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.2357142999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,673.7785713999998,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,642.7357142999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,661.6571428999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,673.2107143,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,655.5642857,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,646.6535713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.9785714,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,555.0928571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.0071429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.6857143,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.9107142999999,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,662.2785713999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,658.7071429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,650.55,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,630.2285714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,1.0,True,668.3214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,655.6071429,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,662.0357142999999,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,674.9928571,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.0785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,631.0107142999999,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.7,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,659.7964286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,678.8214286,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,668.2928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,671.9928571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,671.9785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,667.75,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,672.45,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.6678571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,650.1214286000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,True,659.4428571000002,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,678.1214286000002,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,658.0214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,636.9785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.5785714,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,640.7357142999998,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,669.5214286,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,654.6428571,불합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,가정교육과,2020,0.0,False,672.325,최초합격,672.25,672.25,9.0,9.0,66.0,0.0
3,고려대학교,간호대학,2020,0.0,False,667.8,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,1.0,True,682.7428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,675.3142857,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,678.0285713999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,679.6142857000001,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,671.7857142999999,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,669.7571429,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,678.1714286,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,669.7571429,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,663.4,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,656.7,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,410.065625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,667.5142857000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,673.8571429,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,681.8428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,644.671875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,664.484375,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,655.875,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,674.0142857000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,650.59375,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,643.40625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,679.0142857000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,634.4857142999998,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,677.8285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,670.5428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,606.40625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,675.9,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,646.421875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,675.9,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,655.7428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,638.921875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,671.4285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,639.796875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,654.609375,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,673.4857142999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,658.1428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,645.65625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,661.4375,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,645.015625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,668.1285713999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,649.1875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,650.03125,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,676.8714286000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,677.2571429,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,668.9428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,678.9285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,671.7714286,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,647.078125,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,655.625,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,648.5,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,657.5714286,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,638.765625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,650.578125,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,673.6142857000001,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,656.890625,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,677.3428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,672.2285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,644.09375,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,641.640625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,645.015625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,656.34375,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,683.8,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,686.0714286,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,642.96875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,2.0,True,670.8285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,647.625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,670.9285714,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,652.8714286000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,670.5285713999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,676.9428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,658.9428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,667.7,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,666.4571429,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,676.6285713999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,683.0428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,680.5428571,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,649.71875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,628.484375,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,664.4857142999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,1.0,True,646.75,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,663.4142857,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,682.6571428999998,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,654.0625,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,658.53125,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,650.09375,추가합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,True,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,645.078125,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,645.0714286,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,637.96875,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,635.140625,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,0.0,불합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,657.3428571000002,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
3,고려대학교,간호대학,2020,0.0,False,652.6,최초합격,650.55,650.06,8.0,4.0,41.0,3.0
